 Program starts execution at  2017-08-27 20:23:30 
Authentication starts  2017-08-27 20:23:30 
Authentication completed  2017-08-27 20:23:30 
Starting time for searching pages which have the given search string  Johnson's Baby 2017-08-27 20:23:30 
Finishing time for searching pages which have the given search string  2017-08-27 20:23:34 
Starting time for going through each page  2017-08-27 20:23:34 
Starting time		 Page Id	Number of relevant posts	 Finishing Time 
 2017-08-29 20:31:09 	 522442937950518 		 0 		 2017-08-29 20:31:13 
 2017-08-29 20:31:13 	 414509412268894 		 0 		 2017-08-29 20:31:14 
 2017-08-29 20:31:14 	 1893429024241640 		 0 		 2017-08-29 20:31:16 
 2017-08-29 20:31:16 	 1573528326230648_1573529899563824 		 67 		 2017-08-29 20:31:20 
 2017-08-29 20:31:20 	 1573528326230648_1573529309563883 		 28 		 2017-08-29 20:31:22 
 2017-08-29 20:31:22 	 1573528326230648_1573529069563907 		 28 		 2017-08-29 20:31:22 

 Total time taken is  4.45169798533122 Program starts execution at  2017-08-30 20:22:46 
Authentication starts  2017-08-30 20:22:46 
Authentication completed  2017-08-30 20:22:46 
Starting time for searching pages which have the given search string  Johnson's Baby 2017-08-30 20:22:46 
Finishing time for searching pages which have the given search string  2017-08-30 20:22:50 
Starting time for going through each page  2017-08-30 20:22:50 
Starting time		 Page Id	Number of relevant posts	 Finishing Time 
 2017-08-30 20:22:50 	 455456497853339 		 201 		 2017-08-30 20:23:03 
 2017-08-30 20:23:03 	 808983935856626 		 124 		 2017-08-30 20:23:20 
 2017-08-30 20:23:20 	 203430686344252 		 26 		 2017-08-30 20:23:36 
 2017-08-30 20:23:36 	 652009268252477 		 0 		 2017-08-30 20:23:36 
 2017-08-30 20:23:36 	 247011999074396 		 100 		 2017-08-30 20:23:51 
 2017-08-30 20:23:51 	 1401726966819533 		 6 		 2017-08-30 20:23:55 
 2017-08-30 20:23:55 	 242625655858632 		 0 		 2017-08-30 20:24:03 
 2017-08-30 20:24:03 	 347549351998745 		 0 		 2017-08-30 20:24:09 
 2017-08-30 20:24:09 	 242704452480990 		 7 		 2017-08-30 20:24:17 
 2017-08-30 20:24:17 	 493761177354026 		 0 		 2017-08-30 20:24:22 
 2017-08-30 20:24:22 	 197154826973195 		 0 		 2017-08-30 20:24:23 
 2017-08-30 20:24:23 	 132161706910572 		 0 		 2017-08-30 20:24:23 
 2017-08-30 20:24:23 	 107124999410167 		 1 		 2017-08-30 20:24:25 
 2017-08-30 20:24:25 	 498893983603624 		 0 		 2017-08-30 20:24:25 
 2017-08-30 20:24:25 	 157549494431366 		 0 		 2017-08-30 20:24:26 
 2017-08-30 20:24:26 	 1020729644637153 		 0 		 2017-08-30 20:24:26 
 2017-08-30 20:24:26 	 687849647974316 		 0 		 2017-08-30 20:24:27 
 2017-08-30 20:24:27 	 60542426445 		 0 		 2017-08-30 20:24:27 
 2017-08-30 20:24:27 	 205521639608486 		 17 		 2017-08-30 20:24:33 
 2017-08-30 20:24:33 	 1720562898180925 		 0 		 2017-08-30 20:24:33 
 2017-08-30 20:24:33 	 105356986315585 		 0 		 2017-08-30 20:24:35 
 2017-08-30 20:24:35 	 574905775932643 		 0 		 2017-08-30 20:24:35 
 2017-08-30 20:24:35 	 166868629999476 		 0 		 2017-08-30 20:24:35 
 2017-08-30 20:24:35 	 212772162411121 		 417 		 2017-08-30 20:24:58 
 2017-08-30 20:24:58 	 1708063029506547 		 0 		 2017-08-30 20:24:58 
 2017-08-30 20:24:58 	 213036415453390 		 0 		 2017-08-30 20:24:59 
 2017-08-30 20:24:59 	 205777789477668 		 0 		 2017-08-30 20:24:59 
 2017-08-30 20:24:59 	 1491765184375251 		 9 		 2017-08-30 20:25:07 
 2017-08-30 20:25:07 	 1530243863869586 		 0 		 2017-08-30 20:25:14 
 2017-08-30 20:25:14 	 321223041335100 		 0 		 2017-08-30 20:25:15 
 2017-08-30 20:25:15 	 153847324699492 		 0 		 2017-08-30 20:25:15 
 2017-08-30 20:25:15 	 36963887480 		 0 		 2017-08-30 20:25:15 
 2017-08-30 20:25:15 	 313184555397998 		 0 		 2017-08-30 20:25:20 
 2017-08-30 20:25:20 	 108212848003 		 0 		 2017-08-30 20:25:21 
 2017-08-30 20:25:21 	 1724427351113668 		 0 		 2017-08-30 20:25:21 
 2017-08-30 20:25:21 	 789556444463063 		 0 		 2017-08-30 20:25:22 
 2017-08-30 20:25:22 	 414310885279935 		 4 		 2017-08-30 20:25:22 
 2017-08-30 20:25:22 	 1422773061271934 		 0 		 2017-08-30 20:25:23 
 2017-08-30 20:25:23 	 229613277456859 		 0 		 2017-08-30 20:25:24 
 2017-08-30 20:25:24 	 1160788137398442 		 0 		 2017-08-30 20:25:24 
 2017-08-30 20:25:24 	 329355234098368 		 0 		 2017-08-30 20:25:25 
 2017-08-30 20:25:25 	 1801292466865255 		 0 		 2017-08-30 20:25:25 
 2017-08-30 20:25:25 	 102874371461 		 0 		 2017-08-30 20:25:26 
 2017-08-30 20:25:26 	 1427850404145974 		 0 		 2017-08-30 20:25:27 
 2017-08-30 20:25:27 	 283021908185 		 0 		 2017-08-30 20:25:27 
 2017-08-30 20:25:27 	 159116490770036 		 0 		 2017-08-30 20:25:28 
 2017-08-30 20:25:28 	 1019896328106034 		 0 		 2017-08-30 20:25:28 
 2017-08-30 20:25:28 	 1925792810983746 		 0 		 2017-08-30 20:25:29 
 2017-08-30 20:25:29 	 1081826171874121 		 0 		 2017-08-30 20:25:30 
 2017-08-30 20:25:30 	 775053019200536 		 0 		 2017-08-30 20:25:32 
 2017-08-30 20:25:32 	 167887589939140 		 1 		 2017-08-30 20:25:35 
 2017-08-30 20:25:35 	 240029373035651 		 0 		 2017-08-30 20:25:35 
 2017-08-30 20:25:35 	 239078273222519 		 0 		 2017-08-30 20:25:36 
 2017-08-30 20:25:36 	 113566158749785 		 0 		 2017-08-30 20:25:40 
 2017-08-30 20:25:40 	 708543255837323 		 0 		 2017-08-30 20:25:41 
 2017-08-30 20:25:41 	 221009481251454 		 0 		 2017-08-30 20:25:44 
 2017-08-30 20:25:44 	 103121026394208 		 0 		 2017-08-30 20:25:44 
 2017-08-30 20:25:44 	 1014347165355174 		 0 		 2017-08-30 20:25:45 
 2017-08-30 20:25:45 	 639845272832965 		 1 		 2017-08-30 20:25:46 
 2017-08-30 20:25:46 	 132627873427792 		 0 		 2017-08-30 20:25:46 
 2017-08-30 20:25:46 	 229007397238 		 0 		 2017-08-30 20:25:47 
 2017-08-30 20:25:47 	 761818710524835 		 0 		 2017-08-30 20:25:47 
 2017-08-30 20:25:47 	 1402986283095854 		 0 		 2017-08-30 20:25:48 
 2017-08-30 20:25:48 	 504970782900086 		 0 		 2017-08-30 20:25:48 
 2017-08-30 20:25:48 	 170007373010959 		 0 		 2017-08-30 20:25:53 
 2017-08-30 20:25:53 	 327480942155 		 0 		 2017-08-30 20:25:53 
 2017-08-30 20:25:53 	 156333641054407 		 0 		 2017-08-30 20:25:54 
 2017-08-30 20:25:54 	 403079249796160 		 9 		 2017-08-30 20:25:57 
 2017-08-30 20:25:57 	 162619510590148 		 0 		 2017-08-30 20:26:03 
 2017-08-30 20:26:03 	 1096981573762076 		 2 		 2017-08-30 20:26:04 
 2017-08-30 20:26:04 	 1760103964213343 		 0 		 2017-08-30 20:26:04 
 2017-08-30 20:26:04 	 307604432621789 		 0 		 2017-08-30 20:26:04 
 2017-08-30 20:26:04 	 1624329397828799 		 1 		 2017-08-30 20:26:05 
 2017-08-30 20:26:05 	 1490856217798687 		 0 		 2017-08-30 20:26:11 
 2017-08-30 20:26:11 	 309305659102604 		 2 		 2017-08-30 20:26:12 
 2017-08-30 20:26:12 	 1667259613532375 		 0 		 2017-08-30 20:26:13 
 2017-08-30 20:26:13 	 537583303073534 		 0 		 2017-08-30 20:26:13 
 2017-08-30 20:26:13 	 284136358358859 		 0 		 2017-08-30 20:26:14 
 2017-08-30 20:26:14 	 107461142611879 		 0 		 2017-08-30 20:26:14 
 2017-08-30 20:26:14 	 323929537666756 		 3 		 2017-08-30 20:26:15 
 2017-08-30 20:26:15 	 1166944800008727 		 0 		 2017-08-30 20:26:16 
 2017-08-30 20:26:16 	 191434584677923 		 0 		 2017-08-30 20:26:16 
 2017-08-30 20:26:16 	 516780678416569 		 0 		 2017-08-30 20:26:17 
 2017-08-30 20:26:17 	 122750537773625 		 0 		 2017-08-30 20:26:17 
 2017-08-30 20:26:17 	 282680858119 		 1 		 2017-08-30 20:26:18 
 2017-08-30 20:26:18 	 208797139142652 		 0 		 2017-08-30 20:26:18 
 2017-08-30 20:26:18 	 599511190232451 		 0 		 2017-08-30 20:26:19 
 2017-08-30 20:26:19 	 534768589885352 		 0 		 2017-08-30 20:26:21 
 2017-08-30 20:26:21 	 107829516442158 		 0 		 2017-08-30 20:26:22 
 2017-08-30 20:26:22 	 1822621214684780 		 1 		 2017-08-30 20:26:23 
 2017-08-30 20:26:23 	 189178711550063 		 0 		 2017-08-30 20:26:23 
 2017-08-30 20:26:23 	 325335224203768 		 0 		 2017-08-30 20:26:25 
 2017-08-30 20:26:25 	 352180398143152 		 0 		 2017-08-30 20:26:26 
 2017-08-30 20:26:26 	 532442313619854 		 0 		 2017-08-30 20:26:27 
 2017-08-30 20:26:27 	 1591798094388810 		 0 		 2017-08-30 20:26:27 
 2017-08-30 20:26:27 	 1120281508061376 		 0 		 2017-08-30 20:26:28 
 2017-08-30 20:26:28 	 522442937950518 		 0 		 2017-08-30 20:26:29 
 2017-08-30 20:26:29 	 414509412268894 		 0 		 2017-08-30 20:26:30 
 2017-08-30 20:26:30 	 1893429024241640 		 0 		 2017-08-30 20:26:32 
 2017-08-30 20:26:32 	 400162810044553 		 0 		 2017-08-30 20:26:32 
 2017-08-30 20:26:32 	 1573528326230648_1573529899563824 		 67 		 2017-08-30 20:26:35 
 2017-08-30 20:26:35 	 1573528326230648_1573529309563883 		 28 		 2017-08-30 20:26:36 
 2017-08-30 20:26:36 	 1573528326230648_1573529069563907 		 28 		 2017-08-30 20:26:37 

 Total time taken is  3.87275458574295
